Student_ID,University_Rating,School_Size,Region,Major_Category,GPA,Prior_Internships,Extra_Curricular_Activities,Networking_Events_Attended,Primary_Search_Platform,Months_Searching,Applications_Submitted,First_Round_Interviews,Second_Round_Interviews,Offer_Received,Time_to_Offer_Days,Offer_Salary,Company_Size_Offered,Role_Relevance,Accepted_Offer
STU_086842,Mid-tier,Small,South,STEM,3.39,0,3,5,Handshake,7,26,2,1,1,56.0,82727.0,Enterprise,9.0,1.0
STU_086843,Mid-tier,Medium,Midwest,STEM,3.04,1,6,3,LinkedIn,6,53,0,0,0,,,,,
STU_086844,Mid-tier,Large,Northeast,Humanities,3.09,2,3,1,Handshake,4,26,2,2,1,22.0,64125.0,Startup,8.0,1.0
STU_086845,Mid-tier,Large,South,Healthcare,3.08,3,1,1,Indeed,8,114,4,1,1,36.0,71432.0,Startup,5.0,1.0
STU_086846,Mid-tier,Medium,Northeast,STEM,2.41,0,2,3,LinkedIn,4,48,2,0,0,,,,,
STU_086847,Lower-tier,Large,South,Healthcare,3.1,1,3,4,LinkedIn,10,100,3,3,0,,,,,
STU_086848,Top-tier,Small,Midwest,Humanities,3.18,3,2,3,LinkedIn,12,124,6,1,0,,,,,
STU_086849,Mid-tier,Small,Midwest,Arts,3.15,0,0,4,Handshake,7,16,2,0,0,,,,,
STU_086850,Top-tier,Large,West,STEM,2.88,1,2,4,LinkedIn,7,18,0,0,0,,,,,
STU_086851,Mid-tier,Large,Northeast,STEM,3.61,0,2,7,Handshake,9,9,0,0,0,,,,,
STU_086852,Mid-tier,Medium,West,STEM,3.6,1,1,2,Handshake,10,56,3,2,1,20.0,92885.0,Mid-Size,9.0,1.0
STU_086853,Top-tier,Small,West,Business,3.12,0,1,1,Handshake,6,47,1,0,0,,,,,
STU_086854,Mid-tier,Large,Northeast,Business,2.64,1,1,3,Indeed,9,97,4,3,1,37.0,64749.0,Mid-Size,6.0,1.0
STU_086855,Lower-tier,Large,South,STEM,4.0,1,1,4,LinkedIn,10,75,1,0,0,,,,,
STU_086856,Lower-tier,Medium,South,Arts,3.87,2,2,2,LinkedIn,5,61,4,1,1,84.0,76875.0,Mid-Size,7.0,1.0
STU_086857,Top-tier,Large,West,Humanities,3.3,1,2,4,LinkedIn,5,40,3,1,0,,,,,
STU_086858,Lower-tier,Medium,Midwest,Healthcare,2.94,0,4,2,Handshake,10,65,5,2,0,,,,,
STU_086859,Lower-tier,Medium,Northeast,Business,3.08,1,1,2,LinkedIn,7,31,1,1,0,,,,,
STU_086860,Top-tier,Medium,Midwest,Business,3.23,3,1,5,Handshake,5,24,2,0,0,,,,,
STU_086861,Lower-tier,Medium,Northeast,STEM,3.11,0,1,4,LinkedIn,7,18,2,1,0,,,,,
STU_086862,Mid-tier,Medium,West,Humanities,3.75,3,2,4,Indeed,7,89,0,0,0,,,,,
STU_086863,Lower-tier,Large,South,STEM,3.41,4,1,3,Handshake,6,15,0,0,0,,,,,
STU_086864,Lower-tier,Medium,West,STEM,2.71,3,2,2,Indeed,3,66,3,3,1,44.0,76856.0,Startup,4.0,1.0
STU_086865,Lower-tier,Medium,West,Healthcare,2.8,0,3,4,Handshake,6,36,4,0,0,,,,,
STU_086866,Mid-tier,Medium,Midwest,STEM,3.61,0,2,4,LinkedIn,11,152,5,2,0,,,,,
STU_086867,Lower-tier,Medium,Northeast,Arts,3.22,1,2,6,Handshake,4,38,2,1,1,53.0,44614.0,Mid-Size,7.0,1.0
STU_086868,Mid-tier,Large,Northeast,STEM,2.86,0,2,3,LinkedIn,4,44,2,0,0,,,,,
STU_086869,Mid-tier,Medium,South,STEM,3.17,0,4,5,Indeed,8,162,0,0,0,,,,,
STU_086870,Mid-tier,Large,West,Business,3.43,0,4,5,Indeed,11,220,4,0,0,,,,,
STU_086871,Mid-tier,Large,Northeast,Business,2.69,0,2,3,LinkedIn,3,22,0,0,0,,,,,
STU_086872,Lower-tier,Large,South,STEM,3.14,1,5,3,LinkedIn,4,28,0,0,0,,,,,
STU_086873,Lower-tier,Large,Midwest,Humanities,3.38,4,4,4,Handshake,10,38,2,1,1,35.0,60636.0,Mid-Size,9.0,1.0
STU_086874,Top-tier,Large,West,STEM,3.19,0,4,2,Indeed,8,52,2,1,1,33.0,88340.0,Mid-Size,9.0,1.0
STU_086875,Top-tier,Large,West,STEM,3.39,2,4,1,LinkedIn,9,79,2,1,1,60.0,93273.0,Enterprise,9.0,1.0
STU_086876,Top-tier,Medium,South,Business,2.88,1,0,5,Handshake,1,5,0,0,0,,,,,
STU_086877,Mid-tier,Small,West,STEM,2.94,0,1,3,Handshake,11,47,5,1,0,,,,,
STU_086878,Lower-tier,Medium,Northeast,STEM,2.46,1,0,1,LinkedIn,6,19,1,0,0,,,,,
STU_086879,Mid-tier,Small,South,Humanities,2.91,1,1,3,Indeed,8,153,1,1,0,,,,,
STU_086880,Mid-tier,Medium,West,Business,3.08,2,2,6,LinkedIn,6,26,5,1,0,,,,,
STU_086881,Mid-tier,Large,South,Business,4.0,0,0,2,LinkedIn,7,72,2,1,0,,,,,
STU_086882,Mid-tier,Large,West,Healthcare,3.98,2,1,3,Handshake,12,102,9,4,0,,,,,
STU_086883,Mid-tier,Large,Northeast,Business,3.73,1,3,6,Handshake,9,28,2,1,1,34.0,69044.0,Enterprise,10.0,1.0
STU_086884,Mid-tier,Small,South,STEM,3.04,3,3,7,Handshake,2,16,2,2,1,47.0,85795.0,Enterprise,10.0,1.0
STU_086885,Mid-tier,Medium,South,STEM,3.68,0,3,1,Indeed,7,96,0,0,0,,,,,
STU_086886,Top-tier,Large,South,Healthcare,2.67,0,0,4,Handshake,2,5,2,2,1,42.0,76588.0,Mid-Size,7.0,1.0
STU_086887,Lower-tier,Large,Midwest,STEM,3.16,0,0,2,Indeed,7,72,4,4,1,29.0,64303.0,Startup,4.0,1.0
STU_086888,Lower-tier,Large,South,STEM,3.55,0,2,4,Indeed,6,35,1,1,0,,,,,
STU_086889,Lower-tier,Medium,Midwest,Humanities,3.1,0,0,3,Indeed,7,95,1,1,0,,,,,
STU_086890,Mid-tier,Large,Northeast,STEM,3.73,0,0,0,LinkedIn,5,68,3,2,0,,,,,
STU_086891,Lower-tier,Medium,West,STEM,2.98,0,4,1,Handshake,7,49,1,0,0,,,,,
STU_086892,Lower-tier,Large,Northeast,Business,3.09,0,3,3,LinkedIn,2,5,2,0,0,,,,,
STU_086893,Mid-tier,Large,West,STEM,3.4,0,0,4,LinkedIn,5,68,1,0,0,,,,,
STU_086894,Mid-tier,Large,West,STEM,2.56,2,1,2,LinkedIn,12,66,4,2,1,74.0,65954.0,Mid-Size,5.0,1.0
STU_086895,Lower-tier,Large,West,Business,3.51,1,2,2,Handshake,10,83,5,3,0,,,,,
STU_086896,Mid-tier,Medium,Northeast,STEM,3.68,1,0,6,LinkedIn,3,35,2,2,1,47.0,80311.0,Mid-Size,10.0,0.0
STU_086897,Lower-tier,Medium,Northeast,Business,3.19,3,1,3,LinkedIn,12,138,2,1,1,85.0,82660.0,Enterprise,5.0,0.0
STU_086898,Mid-tier,Medium,Northeast,Business,3.14,3,2,1,Indeed,4,58,1,1,0,,,,,
STU_086899,Mid-tier,Large,West,Healthcare,3.34,0,1,1,Indeed,3,31,0,0,0,,,,,
STU_086900,Mid-tier,Small,Midwest,Humanities,3.4,1,2,4,Handshake,2,16,2,2,1,22.0,53221.0,Mid-Size,7.0,1.0
STU_086901,Top-tier,Large,West,Healthcare,4.0,1,2,7,Handshake,3,16,2,1,1,30.0,73796.0,Enterprise,8.0,1.0
STU_086902,Top-tier,Medium,Northeast,Healthcare,3.5,2,0,7,Indeed,1,11,1,0,0,,,,,
STU_086903,Mid-tier,Large,South,Healthcare,3.23,0,1,5,LinkedIn,12,126,3,1,0,,,,,
STU_086904,Mid-tier,Large,West,STEM,3.31,2,1,5,Indeed,4,68,2,1,1,22.0,82642.0,Startup,7.0,0.0
STU_086905,Top-tier,Large,South,STEM,3.48,3,2,2,LinkedIn,4,35,2,2,1,86.0,106965.0,Enterprise,7.0,1.0
STU_086906,Lower-tier,Large,South,Humanities,3.34,0,1,3,Indeed,12,156,3,3,0,,,,,
STU_086907,Mid-tier,Small,Northeast,STEM,2.88,0,3,2,Handshake,7,17,3,0,0,,,,,
STU_086908,Lower-tier,Medium,South,Healthcare,3.66,2,1,0,Handshake,4,33,2,1,1,58.0,60591.0,Mid-Size,9.0,1.0
STU_086909,Mid-tier,Small,West,STEM,2.72,0,2,3,Handshake,10,65,3,3,0,,,,,
STU_086910,Mid-tier,Medium,South,Healthcare,3.26,2,2,2,Indeed,2,38,1,0,0,,,,,
STU_086911,Top-tier,Large,South,STEM,3.24,1,1,4,Handshake,6,28,4,1,0,,,,,
STU_086912,Lower-tier,Large,Midwest,Business,3.03,2,1,3,Handshake,8,34,2,1,1,21.0,72422.0,Mid-Size,6.0,1.0
STU_086913,Top-tier,Medium,South,Healthcare,3.42,0,5,2,LinkedIn,8,46,2,0,0,,,,,
STU_086914,Top-tier,Small,South,Business,3.37,1,5,3,LinkedIn,5,42,0,0,0,,,,,
STU_086915,Mid-tier,Large,West,Arts,3.18,0,1,1,Indeed,11,128,4,1,0,,,,,
STU_086916,Mid-tier,Large,West,Business,3.58,0,3,1,LinkedIn,9,85,3,1,1,81.0,77946.0,Enterprise,10.0,1.0
STU_086917,Lower-tier,Medium,Northeast,STEM,2.26,3,3,5,Handshake,9,6,1,0,0,,,,,
STU_086918,Lower-tier,Large,South,Healthcare,3.05,0,1,1,Indeed,8,93,2,2,1,21.0,54945.0,Startup,1.0,1.0
STU_086919,Lower-tier,Small,Northeast,Business,2.99,1,1,3,LinkedIn,5,18,1,0,0,,,,,
STU_086920,Lower-tier,Large,South,Arts,3.27,0,1,3,Handshake,3,7,2,2,1,44.0,55360.0,Mid-Size,6.0,1.0
STU_086921,Top-tier,Medium,Midwest,Humanities,3.27,0,1,3,Handshake,7,46,1,0,0,,,,,
STU_086922,Top-tier,Large,West,STEM,2.94,1,4,6,Indeed,9,150,1,0,0,,,,,
STU_086923,Top-tier,Large,South,Business,3.29,4,3,5,Indeed,10,160,9,1,1,15.0,87493.0,Startup,7.0,0.0
STU_086924,Lower-tier,Large,West,STEM,3.04,1,2,4,Handshake,9,61,6,1,0,,,,,
STU_086925,Lower-tier,Large,West,Business,2.97,0,1,3,Handshake,7,32,2,1,1,27.0,64559.0,Mid-Size,6.0,1.0
STU_086926,Lower-tier,Large,South,Humanities,3.48,2,4,2,LinkedIn,9,60,2,0,0,,,,,
STU_086927,Mid-tier,Small,Midwest,Humanities,3.22,0,3,7,Handshake,3,9,1,1,0,,,,,
STU_086928,Mid-tier,Medium,South,Healthcare,2.98,1,3,2,LinkedIn,11,100,4,4,1,34.0,58092.0,Enterprise,3.0,1.0
STU_086929,Top-tier,Large,South,Business,2.7,2,3,4,LinkedIn,11,157,2,2,1,62.0,87269.0,Mid-Size,7.0,1.0
STU_086930,Mid-tier,Large,Midwest,Humanities,3.0,2,3,0,LinkedIn,11,113,2,2,1,62.0,80342.0,Mid-Size,3.0,1.0
STU_086931,Mid-tier,Medium,Midwest,STEM,3.47,1,0,2,Handshake,9,60,3,2,0,,,,,
STU_086932,Mid-tier,Medium,Northeast,Business,3.28,0,3,0,LinkedIn,3,20,1,1,0,,,,,
STU_086933,Top-tier,Medium,South,Business,2.79,2,0,3,LinkedIn,10,83,5,1,0,,,,,
STU_086934,Lower-tier,Large,West,Humanities,2.55,0,3,4,Handshake,3,24,3,0,0,,,,,
STU_086935,Lower-tier,Large,Midwest,Arts,3.15,0,0,4,Indeed,8,100,5,5,1,19.0,56722.0,Startup,6.0,0.0
STU_086936,Lower-tier,Small,Northeast,Business,2.99,0,4,5,Indeed,8,46,3,3,1,34.0,73896.0,Mid-Size,2.0,1.0
STU_086937,Lower-tier,Medium,Northeast,STEM,3.55,1,2,3,Indeed,4,52,0,0,0,,,,,
STU_086938,Lower-tier,Medium,South,Business,3.67,0,0,3,LinkedIn,5,41,0,0,0,,,,,
STU_086939,Lower-tier,Large,West,STEM,3.43,1,3,3,LinkedIn,5,34,1,1,0,,,,,
STU_086940,Top-tier,Medium,South,STEM,2.95,2,3,4,Handshake,1,5,0,0,0,,,,,
STU_086941,Lower-tier,Small,South,STEM,3.45,4,3,4,Handshake,6,21,2,1,0,,,,,
STU_086942,Mid-tier,Large,West,STEM,3.82,0,2,8,Handshake,1,5,1,0,0,,,,,
STU_086943,Mid-tier,Large,Northeast,STEM,2.63,2,4,0,Indeed,3,43,1,0,0,,,,,
STU_086944,Lower-tier,Medium,Northeast,Healthcare,3.58,1,4,5,LinkedIn,10,51,3,2,0,,,,,
STU_086945,Mid-tier,Small,West,Healthcare,2.98,1,0,0,Handshake,4,32,2,2,1,54.0,52066.0,Mid-Size,10.0,0.0
STU_086946,Top-tier,Large,Midwest,STEM,2.62,1,3,0,LinkedIn,10,18,0,0,0,,,,,
STU_086947,Mid-tier,Large,West,STEM,2.9,3,3,3,Handshake,9,64,5,1,0,,,,,
STU_086948,Mid-tier,Large,Northeast,Business,3.47,2,1,3,LinkedIn,5,39,2,2,1,63.0,78114.0,Enterprise,6.0,1.0
STU_086949,Lower-tier,Small,South,Business,3.76,0,1,4,LinkedIn,4,27,2,1,1,54.0,73861.0,Mid-Size,10.0,1.0
STU_086950,Mid-tier,Medium,Northeast,Business,3.26,3,1,4,Handshake,4,11,2,2,1,43.0,75331.0,Mid-Size,9.0,1.0
STU_086951,Top-tier,Medium,Midwest,Humanities,3.76,1,2,4,LinkedIn,4,32,2,1,1,80.0,95764.0,Enterprise,10.0,1.0
STU_086952,Lower-tier,Large,Northeast,Business,3.52,1,5,3,Handshake,4,32,2,1,1,59.0,76157.0,Mid-Size,7.0,1.0
STU_086953,Top-tier,Medium,Midwest,STEM,3.28,1,1,1,LinkedIn,9,121,3,1,0,,,,,
STU_086954,Mid-tier,Medium,Midwest,Humanities,2.84,1,7,2,Handshake,3,18,2,2,1,42.0,54796.0,Mid-Size,9.0,1.0
STU_086955,Mid-tier,Large,South,STEM,3.37,0,1,1,LinkedIn,3,22,1,1,0,,,,,
STU_086956,Top-tier,Large,Northeast,Business,2.64,5,5,2,LinkedIn,4,28,2,1,1,71.0,94471.0,Enterprise,7.0,1.0
STU_086957,Mid-tier,Large,Northeast,STEM,3.3,2,0,3,Handshake,8,5,1,0,0,,,,,
STU_086958,Lower-tier,Medium,West,STEM,3.47,2,2,5,LinkedIn,6,62,4,0,0,,,,,
STU_086959,Top-tier,Small,South,Business,3.79,4,2,2,LinkedIn,4,36,2,1,1,48.0,97790.0,Enterprise,7.0,1.0
STU_086960,Top-tier,Large,Midwest,STEM,2.63,1,2,2,LinkedIn,3,19,2,1,1,45.0,100390.0,Enterprise,7.0,1.0
STU_086961,Mid-tier,Large,South,STEM,3.48,0,1,2,Indeed,6,155,2,0,0,,,,,
STU_086962,Top-tier,Large,South,STEM,3.8,3,0,5,LinkedIn,5,33,2,1,1,35.0,99506.0,Enterprise,7.0,0.0
STU_086963,Mid-tier,Medium,West,Business,3.19,0,4,2,Handshake,11,64,4,0,0,,,,,
STU_086964,Top-tier,Small,West,STEM,3.37,2,1,3,LinkedIn,7,60,3,1,1,78.0,93903.0,Enterprise,8.0,1.0
STU_086965,Mid-tier,Large,West,Business,2.73,2,2,4,Indeed,7,79,2,2,1,19.0,60266.0,Mid-Size,5.0,1.0
STU_086966,Mid-tier,Small,Northeast,Humanities,3.33,1,1,2,Indeed,3,22,0,0,0,,,,,
STU_086967,Mid-tier,Medium,South,Humanities,3.37,0,4,4,Indeed,10,61,2,1,1,36.0,43120.0,Startup,8.0,1.0
STU_086968,Mid-tier,Small,Midwest,Business,4.0,1,3,3,Indeed,4,75,1,0,0,,,,,
STU_086969,Lower-tier,Small,Northeast,Arts,3.33,1,3,4,Handshake,6,10,2,1,1,43.0,70364.0,Mid-Size,7.0,1.0
STU_086970,Lower-tier,Large,Midwest,Business,3.09,1,5,4,Handshake,8,48,2,0,0,,,,,
STU_086971,Lower-tier,Large,South,Humanities,2.83,0,3,2,LinkedIn,7,29,0,0,0,,,,,
STU_086972,Lower-tier,Medium,Midwest,STEM,2.92,4,0,1,LinkedIn,8,70,2,2,1,62.0,96216.0,Enterprise,8.0,1.0
STU_086973,Top-tier,Medium,South,STEM,3.31,1,1,4,Handshake,11,100,4,4,1,26.0,97425.0,Enterprise,9.0,1.0
STU_086974,Lower-tier,Medium,West,Healthcare,3.51,2,5,2,Handshake,6,41,5,3,0,,,,,
STU_086975,Mid-tier,Small,Northeast,Business,3.22,4,1,3,LinkedIn,3,22,2,2,1,33.0,88878.0,Mid-Size,7.0,1.0
STU_086976,Mid-tier,Medium,West,Healthcare,3.13,1,3,0,Indeed,2,26,1,0,0,,,,,
STU_086977,Mid-tier,Medium,Midwest,STEM,2.77,3,1,3,LinkedIn,6,55,0,0,0,,,,,
STU_086978,Lower-tier,Medium,Northeast,Business,3.35,0,3,3,Handshake,1,5,2,1,1,20.0,66983.0,Enterprise,7.0,1.0
STU_086979,Lower-tier,Medium,Midwest,Arts,3.95,2,3,3,Indeed,4,49,3,2,1,31.0,66204.0,Startup,8.0,1.0
STU_086980,Mid-tier,Medium,Northeast,Business,2.92,3,0,2,LinkedIn,6,38,2,0,0,,,,,
STU_086981,Mid-tier,Medium,Midwest,STEM,3.38,2,0,3,Indeed,5,90,3,1,1,15.0,88700.0,Mid-Size,1.0,0.0
STU_086982,Mid-tier,Medium,Midwest,STEM,3.17,1,4,4,LinkedIn,10,78,8,1,0,,,,,
STU_086983,Mid-tier,Medium,Midwest,Healthcare,3.44,1,2,4,LinkedIn,10,138,7,2,0,,,,,
STU_086984,Mid-tier,Small,Midwest,STEM,4.0,1,0,2,Handshake,1,10,0,0,0,,,,,
STU_086985,Mid-tier,Medium,South,Healthcare,3.67,1,1,3,Indeed,2,42,3,3,1,23.0,63231.0,Startup,7.0,1.0
STU_086986,Lower-tier,Small,West,STEM,3.6,0,5,3,Handshake,8,41,3,2,0,,,,,
STU_086987,Mid-tier,Small,West,STEM,3.97,3,1,1,Handshake,8,20,2,1,0,,,,,
STU_086988,Mid-tier,Large,Midwest,Business,2.81,0,1,3,Indeed,3,44,0,0,0,,,,,
STU_086989,Mid-tier,Medium,Midwest,Healthcare,3.59,2,4,6,Handshake,7,59,2,1,1,46.0,70294.0,Enterprise,10.0,1.0
STU_086990,Lower-tier,Medium,Northeast,Healthcare,3.54,2,2,3,Indeed,10,201,1,0,0,,,,,
STU_086991,Mid-tier,Large,South,Business,3.02,2,2,1,LinkedIn,7,15,2,2,1,72.0,79513.0,Mid-Size,7.0,1.0
STU_086992,Mid-tier,Medium,West,Humanities,3.78,1,2,4,Indeed,2,38,0,0,0,,,,,
STU_086993,Mid-tier,Small,Midwest,Healthcare,3.2,0,7,1,Handshake,6,16,2,2,1,35.0,44476.0,Mid-Size,7.0,1.0
STU_086994,Mid-tier,Medium,West,STEM,3.1,4,1,2,Handshake,3,20,2,1,1,47.0,96307.0,Enterprise,8.0,1.0
STU_086995,Top-tier,Small,West,STEM,2.36,2,2,2,Handshake,7,15,0,0,0,,,,,
STU_086996,Mid-tier,Large,South,Humanities,2.95,1,2,6,Handshake,2,9,1,0,0,,,,,
STU_086997,Lower-tier,Small,West,STEM,4.0,1,1,7,Handshake,2,11,2,1,0,,,,,
STU_086998,Lower-tier,Medium,West,STEM,3.16,3,2,4,LinkedIn,12,126,6,1,1,84.0,100163.0,Enterprise,7.0,1.0
STU_086999,Mid-tier,Small,Northeast,STEM,2.43,1,3,5,Handshake,8,14,1,0,0,,,,,
STU_087000,Lower-tier,Large,South,Arts,2.29,0,1,6,Indeed,6,118,2,0,0,,,,,
STU_087001,Mid-tier,Large,Midwest,Business,2.88,2,2,1,Indeed,7,136,0,0,0,,,,,
STU_087002,Lower-tier,Large,Northeast,STEM,2.97,3,3,2,LinkedIn,3,12,0,0,0,,,,,
STU_087003,Top-tier,Large,Midwest,Humanities,2.86,1,2,2,Handshake,2,5,0,0,0,,,,,
STU_087004,Mid-tier,Large,South,Business,3.46,0,0,2,LinkedIn,12,100,6,3,0,,,,,
STU_087005,Mid-tier,Large,Northeast,Humanities,3.69,1,0,7,Indeed,12,184,6,5,1,24.0,48106.0,Startup,4.0,1.0
STU_087006,Top-tier,Large,West,STEM,3.45,0,4,2,Handshake,11,110,7,3,0,,,,,
STU_087007,Lower-tier,Small,Midwest,Humanities,2.85,0,2,7,Handshake,6,32,2,0,0,,,,,
STU_087008,Top-tier,Large,Midwest,Business,2.99,1,2,4,Indeed,4,61,0,0,0,,,,,
STU_087009,Mid-tier,Large,West,Business,3.49,2,2,4,Indeed,11,166,4,1,0,,,,,
STU_087010,Lower-tier,Small,West,STEM,2.87,4,2,2,Indeed,3,69,2,2,1,32.0,82462.0,Mid-Size,4.0,1.0
STU_087011,Lower-tier,Large,West,Business,3.39,3,2,3,Handshake,12,58,2,0,0,,,,,
STU_087012,Mid-tier,Medium,Northeast,Business,2.44,2,3,7,Handshake,1,5,2,2,1,37.0,58403.0,Enterprise,6.0,1.0
STU_087013,Mid-tier,Large,Midwest,STEM,3.42,3,2,2,LinkedIn,3,36,2,1,1,76.0,111965.0,Enterprise,8.0,1.0
STU_087014,Mid-tier,Medium,South,STEM,3.69,2,4,1,Indeed,6,15,0,0,0,,,,,
STU_087015,Top-tier,Large,Midwest,Healthcare,3.34,2,3,1,LinkedIn,8,93,6,2,0,,,,,
STU_087016,Lower-tier,Large,Midwest,Arts,2.74,0,2,5,Indeed,9,132,1,1,0,,,,,
STU_087017,Mid-tier,Large,Midwest,STEM,3.33,0,1,4,Handshake,1,5,0,0,0,,,,,
STU_087018,Mid-tier,Medium,Northeast,Business,2.82,1,3,4,LinkedIn,3,40,2,0,0,,,,,
STU_087019,Top-tier,Large,West,STEM,2.92,2,1,2,LinkedIn,8,30,2,1,1,34.0,99859.0,Enterprise,4.0,1.0
STU_087020,Lower-tier,Medium,Northeast,Healthcare,3.01,3,1,3,Handshake,11,47,3,2,0,,,,,
STU_087021,Lower-tier,Large,West,Arts,3.43,1,4,4,LinkedIn,7,52,6,3,0,,,,,
STU_087022,Mid-tier,Medium,South,Business,4.0,1,4,2,LinkedIn,1,8,2,2,1,86.0,90803.0,Enterprise,5.0,1.0
STU_087023,Top-tier,Large,Midwest,STEM,2.75,5,0,1,Indeed,4,58,0,0,0,,,,,
STU_087024,Lower-tier,Medium,South,Business,2.82,0,5,1,LinkedIn,9,54,4,2,0,,,,,
STU_087025,Mid-tier,Medium,Midwest,Arts,3.59,2,0,3,Indeed,4,60,1,1,0,,,,,
STU_087026,Top-tier,Large,Northeast,Business,3.46,1,1,2,Handshake,3,13,1,0,0,,,,,
STU_087027,Mid-tier,Large,South,STEM,2.77,3,1,0,Indeed,12,94,1,0,0,,,,,
STU_087028,Top-tier,Small,Midwest,STEM,3.44,0,0,3,LinkedIn,5,62,0,0,0,,,,,
STU_087029,Mid-tier,Medium,Northeast,Business,3.1,1,2,3,Handshake,9,79,10,1,0,,,,,
STU_087030,Mid-tier,Large,West,Business,3.25,4,2,3,Indeed,8,94,4,3,1,35.0,69257.0,Startup,6.0,1.0
STU_087031,Lower-tier,Large,West,Humanities,2.94,1,2,7,Handshake,3,18,0,0,0,,,,,
STU_087032,Mid-tier,Medium,Midwest,Business,3.18,2,3,6,LinkedIn,1,6,0,0,0,,,,,
STU_087033,Mid-tier,Large,West,Healthcare,3.53,0,1,3,Handshake,9,5,2,2,1,21.0,66867.0,Enterprise,9.0,1.0
STU_087034,Lower-tier,Large,Northeast,Business,3.56,0,2,5,LinkedIn,9,72,5,2,0,,,,,
STU_087035,Lower-tier,Medium,South,STEM,2.88,1,2,4,Indeed,2,36,0,0,0,,,,,
STU_087036,Lower-tier,Medium,West,Business,3.11,2,0,2,Handshake,9,54,3,1,0,,,,,
STU_087037,Lower-tier,Large,Midwest,Business,3.17,0,3,2,LinkedIn,1,13,1,0,0,,,,,
STU_087038,Mid-tier,Small,West,Business,3.07,1,3,4,Handshake,1,5,0,0,0,,,,,
STU_087039,Lower-tier,Large,Northeast,STEM,2.97,4,4,4,Handshake,1,9,0,0,0,,,,,
STU_087040,Mid-tier,Large,Northeast,STEM,3.09,0,2,0,Handshake,5,5,0,0,0,,,,,
STU_087041,Mid-tier,Small,Northeast,STEM,3.17,0,4,2,Indeed,1,12,0,0,0,,,,,
STU_087042,Top-tier,Medium,Midwest,Business,3.23,2,1,7,LinkedIn,9,108,6,3,0,,,,,
STU_087043,Lower-tier,Small,South,Humanities,2.94,0,2,1,Indeed,1,5,0,0,0,,,,,
STU_087044,Mid-tier,Large,Midwest,Business,2.61,0,1,2,LinkedIn,11,42,2,1,1,38.0,82570.0,Enterprise,9.0,1.0
STU_087045,Top-tier,Small,South,STEM,3.53,3,2,3,LinkedIn,5,51,3,3,1,54.0,99447.0,Enterprise,5.0,1.0
STU_087046,Top-tier,Large,West,Business,4.0,0,3,1,Handshake,4,18,1,1,0,,,,,
STU_087047,Lower-tier,Small,South,Business,3.61,1,3,8,LinkedIn,12,66,2,1,1,50.0,88956.0,Enterprise,6.0,1.0
STU_087048,Mid-tier,Medium,South,Arts,3.46,0,0,5,LinkedIn,12,142,4,1,0,,,,,
STU_087049,Lower-tier,Medium,Midwest,Humanities,3.14,0,2,3,LinkedIn,10,78,7,2,0,,,,,
STU_087050,Lower-tier,Medium,Northeast,STEM,3.43,1,2,3,Indeed,11,122,2,0,0,,,,,
STU_087051,Mid-tier,Medium,West,Business,3.39,0,3,1,LinkedIn,4,19,1,1,0,,,,,
STU_087052,Lower-tier,Small,Midwest,Humanities,3.29,0,2,3,Handshake,9,5,2,1,1,22.0,43445.0,Mid-Size,9.0,0.0
STU_087053,Mid-tier,Large,Northeast,Business,3.51,0,1,4,Handshake,3,21,0,0,0,,,,,
STU_087054,Lower-tier,Large,South,Business,3.75,1,3,3,Indeed,6,103,1,1,0,,,,,
STU_087055,Mid-tier,Medium,Northeast,STEM,3.4,0,2,2,Handshake,1,5,0,0,0,,,,,
STU_087056,Lower-tier,Large,West,STEM,2.53,0,3,4,Handshake,7,35,4,0,0,,,,,
STU_087057,Lower-tier,Medium,Midwest,Business,3.09,1,4,4,LinkedIn,7,81,2,2,1,81.0,54647.0,Mid-Size,10.0,1.0
STU_087058,Mid-tier,Large,Northeast,STEM,3.89,2,4,4,Handshake,10,61,3,1,1,44.0,80936.0,Mid-Size,7.0,1.0
STU_087059,Mid-tier,Large,Northeast,Arts,3.02,3,3,5,LinkedIn,7,47,2,2,1,64.0,71475.0,Startup,9.0,1.0
STU_087060,Lower-tier,Medium,Midwest,STEM,3.47,1,3,4,Handshake,2,10,2,1,1,38.0,75281.0,Mid-Size,9.0,1.0
STU_087061,Mid-tier,Large,Northeast,Healthcare,2.41,2,1,1,LinkedIn,6,42,3,0,0,,,,,
STU_087062,Lower-tier,Medium,Midwest,Business,3.07,0,3,5,LinkedIn,10,71,6,1,0,,,,,
STU_087063,Lower-tier,Large,Midwest,Business,2.97,1,4,4,Handshake,4,32,2,1,1,56.0,83663.0,Mid-Size,8.0,0.0
STU_087064,Lower-tier,Medium,West,Business,3.21,2,2,1,LinkedIn,7,5,2,1,1,57.0,83459.0,Mid-Size,7.0,1.0
STU_087065,Lower-tier,Large,West,STEM,3.7,2,1,1,Indeed,1,12,0,0,0,,,,,
STU_087066,Mid-tier,Medium,Northeast,Arts,2.95,2,2,4,LinkedIn,12,62,4,1,1,67.0,77345.0,Enterprise,7.0,1.0
STU_087067,Lower-tier,Medium,West,Humanities,3.46,3,1,3,LinkedIn,12,150,3,2,1,85.0,86018.0,Startup,6.0,1.0
STU_087068,Mid-tier,Large,South,Business,3.23,2,3,5,Handshake,3,12,1,0,0,,,,,
